id,season,Venue_Id,date,Match_Type_Id,player_of_match,Team1_Id,Team2_Id,Toss_Winner_Team_Id,toss_decision,Match_Winner_Team_Id,result,result_margin,target_runs,target_overs,super_over,method,Umpire1_Id,Umpire2_Id
1422119,2024,10,3/22/2024,5,Mustafizur Rahman,12,1,12,bat,1,wickets,6,174,20,N,NA,24,69
1422120,2024,28,3/23/2024,5,SM Curran,3,5,5,field,5,wickets,4,175,20,N,NA,29,41
1422121,2024,26,3/23/2024,5,AD Russell,7,2,2,field,7,runs,4,209,20,N,NA,47,70
1422122,2024,21,3/24/2024,5,SV Samson,11,8,11,bat,11,runs,20,194,20,N,NA,3,25
1422123,2024,2,3/24/2024,5,B Sai Sudharsan,4,9,9,field,4,runs,6,169,20,N,NA,67,69
1422124,2024,4,3/25/2024,5,V Kohli,5,12,12,field,12,wickets,4,177,20,N,NA,5,39
1422125,2024,10,3/26/2024,5,S Dube,1,4,4,field,1,runs,63,207,20,N,NA,4,64
1422126,2024,19,3/27/2024,5,Abhishek Sharma,2,9,9,field,2,runs,31,278,20,N,NA,35,66
1422127,2024,21,3/28/2024,5,R Parag,11,3,3,field,11,runs,12,186,20,N,NA,2,43
1422128,2024,4,3/29/2024,5,SP Narine,12,7,7,field,7,wickets,7,183,20,N,NA,5,47
1422129,2024,27,3/30/2024,5,MP Yadav,8,5,8,bat,8,runs,21,200,20,N,NA,29,42
1422130,2024,2,3/31/2024,5,MM Sharma,2,4,2,bat,4,wickets,7,163,20,N,NA,24,69
1422131,2024,41,3/31/2024,5,KK Ahmed,3,1,3,bat,3,runs,20,192,20,N,NA,25,68
1422132,2024,31,4/1/2024,5,TA Boult,9,11,11,field,11,wickets,6,126,20,N,NA,39,70
1422133,2024,4,4/2/2024,5,MP Yadav,8,12,12,field,8,runs,28,182,20,N,NA,29,41
1422134,2024,41,4/3/2024,5,SP Narine,7,3,7,bat,7,runs,106,273,20,N,NA,3,66
1422135,2024,2,4/4/2024,5,Shashank Singh,4,5,5,field,5,wickets,3,200,20,N,NA,43,67
1422136,2024,19,4/5/2024,5,Abhishek Sharma,1,2,2,field,2,wickets,6,166,20,N,NA,47,70
1422137,2024,21,4/6/2024,5,JC Buttler,12,11,11,field,11,wickets,6,184,20,N,NA,4,64
1422138,2024,31,4/7/2024,5,R Shepherd,9,3,3,field,9,runs,29,235,20,N,NA,25,66
1422139,2024,27,4/7/2024,5,Yash Thakur,8,4,8,bat,8,runs,33,164,20,N,NA,2,69
1426260,2024,10,4/8/2024,5,RA Jadeja,7,1,1,field,1,wickets,7,138,20,N,NA,5,39
1426261,2024,28,4/9/2024,5,Nithish Kumar Reddy,2,5,5,field,2,runs,2,183,20,N,NA,42,41
1426262,2024,21,4/10/2024,5,Rashid Khan,11,4,4,field,4,wickets,3,197,20,N,NA,25,68
1426263,2024,31,4/11/2024,5,JJ Bumrah,12,9,9,field,9,wickets,7,197,20,N,NA,43,67
1426264,2024,27,4/12/2024,5,Kuldeep Yadav,8,3,8,bat,3,wickets,6,168,20,N,NA,47,70
1426265,2024,28,4/13/2024,5,SO Hetmyer,5,11,11,field,11,wickets,3,148,20,N,NA,5,64
1426266,2024,26,4/14/2024,5,PD Salt,8,7,7,field,7,wickets,8,162,20,N,NA,3,68
1426267,2024,31,4/14/2024,5,M Pathirana,1,9,9,field,1,runs,20,207,20,N,NA,43,24
1426268,2024,4,4/15/2024,5,TM Head,2,12,12,field,2,runs,25,288,20,N,NA,5,47
1426269,2024,26,4/16/2024,5,JC Buttler,7,11,11,field,11,wickets,2,224,20,N,NA,37,66
1426270,2024,2,4/17/2024,5,RR Pant,4,3,3,field,3,wickets,6,90,20,N,NA,41,69
1426271,2024,28,4/18/2024,5,JJ Bumrah,9,5,5,field,9,runs,9,193,20,N,NA,2,67
1426272,2024,27,4/19/2024,5,KL Rahul,1,8,8,field,8,wickets,8,177,20,N,NA,5,47
1426273,2024,12,4/20/2024,5,TM Head,2,3,3,field,2,runs,67,267,20,N,NA,29,42
1426274,2024,26,4/21/2024,5,AD Russell,7,12,12,field,7,runs,1,223,20,N,NA,3,68
1426275,2024,28,4/21/2024,5,R Sai Kishore,5,4,5,bat,4,wickets,3,143,20,N,NA,2,67
1426276,2024,21,4/22/2024,5,Sandeep Sharma,9,11,9,bat,11,wickets,9,180,20,N,NA,5,39
1426277,2024,10,4/23/2024,5,MP Stoinis,1,8,8,field,8,wickets,6,211,20,N,NA,41,64
1426278,2024,12,4/24/2024,5,RR Pant,3,4,4,field,3,runs,4,225,20,N,NA,35,66
1426279,2024,19,4/25/2024,5,RM Patidar,12,2,12,bat,12,runs,35,207,20,N,NA,43,24
1426280,2024,26,4/26/2024,5,JM Bairstow,7,5,5,field,5,wickets,8,262,20,N,NA,5,70
1426281,2024,12,4/27/2024,5,J Fraser-McGurk,3,9,9,field,3,runs,10,258,20,N,NA,42,41
1426282,2024,27,4/27/2024,5,SV Samson,8,11,11,field,11,wickets,7,197,20,N,NA,35,37
1426283,2024,2,4/28/2024,5,WG Jacks,4,12,12,field,12,wickets,9,201,20,N,NA,43,69
1426284,2024,10,4/28/2024,5,RD Gaikwad,1,2,2,field,1,runs,78,213,20,N,NA,47,39
1426285,2024,26,4/29/2024,5,CV Varun,3,7,3,bat,7,wickets,7,154,20,N,NA,42,64
1426286,2024,27,4/30/2024,5,MP Stoinis,9,8,8,field,8,wickets,4,145,20,N,NA,37,66
1426287,2024,10,5/1/2024,5,Harpreet Brar,1,5,5,field,5,wickets,7,163,20,N,NA,24,69
1426288,2024,19,5/2/2024,5,B Kumar,2,11,2,bat,2,runs,1,202,20,N,NA,5,70
1426289,2024,31,5/3/2024,5,VR Iyer,7,9,9,field,7,runs,24,170,20,N,NA,29,64
1426290,2024,4,5/4/2024,5,Mohammed Siraj,4,12,12,field,12,wickets,4,148,20,N,NA,3,68
1426291,2024,14,5/5/2024,5,RA Jadeja,1,5,5,field,1,runs,28,168,20,N,NA,2,67
1426292,2024,27,5/5/2024,5,SP Narine,7,8,8,field,7,runs,98,236,20,N,NA,39,70
1426293,2024,31,5/6/2024,5,SA Yadav,2,9,9,field,9,wickets,7,174,20,N,NA,42,64
1426294,2024,12,5/7/2024,5,Kuldeep Yadav,3,11,11,field,3,runs,20,222,20,N,NA,35,66
1426295,2024,19,5/8/2024,5,TM Head,8,2,8,bat,2,wickets,10,166,20,N,NA,39,70
1426296,2024,14,5/9/2024,5,V Kohli,12,5,5,field,12,runs,60,242,20,N,NA,43,24
1426297,2024,2,5/10/2024,5,Shubman Gill,4,1,1,field,4,runs,35,232,20,N,NA,35,41
1426298,2024,26,5/11/2024,5,CV Varun,7,9,9,field,7,runs,18,158,16,N,NA,66,68
1426299,2024,10,5/12/2024,5,Simarjeet Singh,11,1,11,bat,1,wickets,5,142,20,N,NA,47,70
1426300,2024,4,5/12/2024,5,C Green,12,3,3,field,12,runs,47,188,20,N,NA,2,67
1426302,2024,12,5/14/2024,5,I Sharma,3,8,8,field,3,runs,19,209,20,N,NA,3,68
1426303,2024,18,5/15/2024,5,SM Curran,11,5,11,bat,5,wickets,5,145,20,N,NA,47,39
1426305,2024,31,5/17/2024,5,N Pooran,8,9,9,field,8,runs,18,215,20,N,NA,42,47
1426306,2024,4,5/18/2024,5,F du Plessis,12,1,1,field,12,runs,27,219,20,N,NA,3,35
1426307,2024,19,5/19/2024,5,Abhishek Sharma,5,2,5,bat,2,wickets,4,215,20,N,NA,43,69
1426309,2024,2,5/21/2024,6,MA Starc,2,7,2,bat,7,wickets,8,160,20,N,NA,5,47
1426310,2024,2,5/22/2024,3,R Ashwin,12,11,11,field,11,wickets,4,173,20,N,NA,35,39
1426311,2024,10,5/24/2024,7,Shahbaz Ahmed,2,11,11,field,2,runs,36,176,20,N,NA,43,69
1426312,2024,10,5/26/2024,4,MA Starc,2,7,2,bat,7,wickets,8,114,20,N,NA,29,43
